,name,name_parent,depth
9217,"Rekam EVC 100 Mbit/s
<aansluitadres>",Internet Access,4.0
9218,Fiber Access MEC 4 Mbit/s Max,Internet Access,4.0
9219,"Fiber Access SPIN Boxtel Basic 100 Mbit/s
Contractduur x jaar tot xx/xx/xxxx
<aansluitadres>",Internet Access,4.0
9220,"Fiber Access GVE Basic 100 Mbit/s
Contractduur x tot xx/xx/xxxx
<aansluitadres>",Internet Access,4.0
9221,"Infrastructuur <Glasvezel> x Gbit/s
Projectnummer:
<aansluitadres>",Internet Access,4.0
9222,"<Glasvezel> EVC 1000 Mbit/s Premium of Basic
Projectnummer:
<aansluitadres>",Internet Access,4.0
9223,"Fiber Access Basic 20 Mbit/s
<aansluitadres>",Internet Access,4.0
9224,"Fiber Access Max 100 Mbit/s
inclusief 24/7 Storingsdienst
<aansluitadres>",Internet Access,4.0
9225,"Glasnet Veghel EVC 100 Mbit/s
2 Vezelparen
<aansluitadres>",Internet Access,4.0
9226,"Fiber Access Business 1000 Mbit/s
<aansluitadres>",Internet Access,4.0
9227,"Fiber Access Enterprise 500 Mbit/s
inclusief 24/7 Storingsdienst
<aansluitadres>",Internet Access,4.0
9228,"Infrastructuur via Fore Freedom
Contractnummer:
<aansluitadres>",Internet Access,4.0
9229,"Infrastructuur via NDIX
Contractnummer:
<aansluitadres>",Internet Access,4.0
9230,"Infrastructuur via GVE
Contractnummer:
<aansluitadres>",Internet Access,4.0
9231,Internet 500Mbit/s 1:10 via NDIX (per maand),Internet Access,4.0
9232,FttH 100Mbit/s 1:25 (per maand),Internet Access,4.0
9233,VVDSL ( per maand),Internet Access,4.0
9234,100 Mbit/s symmetrisch 1:25,Internet Access,4.0
9235,VLAN 200 Mbit/s symmetrisch 1:5 (per maand),Internet Access,4.0
9236,"128 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Internet Access,4.0
9237,"Provider Independent IPv4 adressen
<netwerkadres>",Internet Access,4.0
9238,"Fiber Access EuroFiber Plus 500 Mbit/s
Contractduur x jaar tot xx/xx/20xx
Projectnummer:
<aansluitadres>",Internet Access,4.0
9239,"Fiber KPN infra Area B
Contractduur 3 jaar tot xx/xx/xxxx
EUA: WOS02
<aansluitadres>",Internet Access,4.0
9240,"Secure VoIP EVC GVE 5 Mbit/s QoS 2
<aansluitadres>",Internet Access,4.0
9241,"Essential (xDSL/FttX) tot 200 Mbit/s Silver
<aansluitadres>",Internet Access,4.0
9242,"4G Pooled 100 Gbyte/maand - Plus
Best Effort - FUP
SIM Kaart:
Telefoonnummer: 097-",Internet Access,4.0
9243,"4G Onbeperkt dataverkeer - Max
SIM Only - Best Effort
SIM Kaart:
Telefoonnummer: 097-",Internet Access,4.0
9244,"Glasnet Veghel EVC 50 Mbit/s
<aansluitadres>",Internet Access,4.0
9245,"Fiber Access EuroFiber Business 1000 Mbit/s
Projectnummer:
<aansluitadres>",Internet Access,4.0
9246,"Fiber Access Enterprise 200 Mbit/s
inclusief 24/7 Storingsdienst
<aansluitadres>",Internet Access,4.0
9247,"Fiber Access Enterprise 5000 Mbit/s
inclusief 24/7 Storingsdienst
<aansluitadres>",Internet Access,4.0
9248,"Infrastructuur via Regio Glasvezel
Contractnummer:
<aansluitadres>",Internet Access,4.0
9249,WAN Switch - Standard (per maand),Internet Access,4.0
9250,Internet Access 1000Mbit/s 1:5 (per maand),Internet Access,4.0
9251,/29 IPv4 IP Space (per maand),Internet Access,4.0
9252,Internet 900Mbit/s 1:5 (per maand),Internet Access,4.0
9253,Internet 1000Mbit/s 1:5 (per maand),Internet Access,4.0
9254,/32 (1 IP adres) (per maand),Internet Access,4.0
9255,"Rekam EVC 200 Mbit/s
<aansluitadres>",Internet Access,4.0
9256,"Fiber Access Centric Enterprise 50 Mbit/s
inclusief 24/7 Storingsdienst
<aansluitadres>",Internet Access,4.0
9257,-,Internet Access,4.0
9258,"Fiber Care <per managed router>
<aansluitadres>",Internet Access,4.0
9259,"1 IP adres bij Fiber Alles-in-een pakket
<netwerkadres>
<aansluitadres>",Internet Access,4.0
9260,"Provider Aggregatable IPv4 adressen
<netwerkadres>",Internet Access,4.0
9261,"Fiber Access EuroFiber Basic 100 Mbit/s
Contractduur x jaar tot xx/xx/20xx
Projectnummer:
<aansluitadres>",Internet Access,4.0
9262,"Extra Data EuroFiber 5 Mbit/s
Projectnummer:
<aansluitadres>",Internet Access,4.0
9263,"Extra Secure VoIP EuroFiber 3 Mbit/s
Projectnummer:
<aansluitadres>",Internet Access,4.0
9264,"Fiber Access Glasnet Veghel Basic 100 Mbit/s
<aansluitadres>",Internet Access,4.0
9265,"Fiber Access Glasnet Veghel Plus 50 Mbit/s
<aansluitadres>",Internet Access,4.0
9266,"KPN EVC xx Mbit/s
Contractduur 3 jaar tot xx/xx/xxxx
EVC: WOS05
<aansluitadres>",Internet Access,4.0
9267,"Fiber Access KPN EVC Silver 99,6% 200 Mbit/s
Contractduur 3 jaar tot xx/xx/xxxx
EVC: WOS05
<aansluitadres>",Internet Access,4.0
9268,"Fiber Access KPN EVC Silver 99,6% 500 Mbit/s
Contractduur 3 jaar tot xx/xx/xxxx
EVC: WOS05
<aansluitadres>",Internet Access,4.0
9269,"GVE Silver EVC 100 Mbit/s
<aansluitadres>",Internet Access,4.0
9270,"De Copenvezel EVC 50 Mbit/s
<aansluitadres>",Internet Access,4.0
9271,"Infra De Copenvezel Zakelijk Alles-in-een
inclusief EVC 100 Mbit/s
<aansluitadres>",Internet Access,4.0
9272,"Fiber Access De Copenvezel Basic 50 Mbit/s
Contractduur x jaar tot xx/xx/xxxx
Project of Contractnummer:
<aansluitadres>",Internet Access,4.0
9273,"Fiber Access Basic 200 Mbit/s
<aansluitadres>",Internet Access,4.0
9274,"Radio Access <Glasvezel>
incl. 100 Mbit/s EVC
<aansluitadres>",Internet Access,4.0
9275,"Essential (xDSL/FttX) tot 100 Mbit/s Silver
<aansluitadres>",Internet Access,4.0
9276,"Fiber Access EuroFiber Essential 500 Mbit/s
Projectnummer:
<aansluitadres>",Internet Access,4.0
9277,"Fiber Access Business 200 Mbit/s
<aansluitadres>",Internet Access,4.0
9278,"Fiber Access Business 5000 Mbit/s
<aansluitadres>",Internet Access,4.0
9279,"Infrastructuur via Glasnet Veghel
<aansluitadres>",Internet Access,4.0
9280,"Infrastructuur via SPIN Boxtel
<aansluitadres>",Internet Access,4.0
9281,"<Glasvzel> Secure VoIP EVC 5 Mbit/s Premium of
Basic
Projectnummer:
<aansluitadres>",Internet Access,4.0
9282,Internet Access 100Mbit/s 1:5,Internet Access,4.0
9283,Abonnement - Dedicated SpeakUp VoIP VLAN Enkelvoudig (5Mbit/s 1:1 tot 60 apparaten),Internet Access,4.0
9284,Internet 50Mbit/s 1:5 (per maand),Internet Access,4.0
9285,IP Space Setup (eenmalig),Internet Access,4.0
9286,/29 IPv4 IP Space (per maand),Internet Access,4.0
9287,Internet 20Mbit/s 1:10 via NDIX (per maand),Internet Access,4.0
9288,Internet Uplink 500Mbit/s 1:5 (per maand),Internet Access,4.0
9289,500 Mbit/s Symmetrisch 1:5 (per maand),Internet Access,4.0
9290,MPLS VLL 1Gb/s (per maand),Internet Access,4.0
9291,WAN verbinding (per maand),Internet Access,4.0
9292,"Infrastructuur Rekam <bedrijventerrein>
<aansluitadres>",Internet Access,4.0
9293,"Fiber Access GVE Economy 100 Mbit/s
Next Business Day 99,6% SLA, QoS 0",Internet Access,4.0
9294,"16 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Internet Access,4.0
9295,"Fiber Access Glasnet Veghel Basic 40 Mbit/s
<aansluitadres>",Internet Access,4.0
9296,"Tele2 EVC 100 Mbit/s Gold
<aansluitadres>",Internet Access,4.0
9297,"Fiber Access Zakelijk Alles-in-een
De Copenvezel 20 Mbit/s
Contractduur x jaar tot xx/xx/xxxx
<aansluitadres>",Internet Access,4.0
9298,"Fiber Access Max 2 Gbps
inclusief 24/7 Storingsdienst
<aansluitadres>",Internet Access,4.0
9299,"KPN BVDSL tot 100 Mbit/s Silver
Contractnummer:
<aansluitadres>",Internet Access,4.0
9300,"Fiber Access Essential 50 Mbit/s
<aansluitadres>",Internet Access,4.0
9301,"Fiber Access Business 900 Mbit/s
<aansluitadres>",Internet Access,4.0
9302,"Fiber Access Enterprise 900 Mbit/s
inclusief 24/7 Storingsdienst
<aansluitadres>",Internet Access,4.0
9303,"Infrastructuur via Glasvezel Schaapsloop
<aansluitadres>",Internet Access,4.0
9304,Internet 100Mbit/s 1:5 (per maand),Internet Access,4.0
9305,/26 IPv4 IP Space (per maand),Internet Access,4.0
9306,Internet 100Mbit/s 1:1 via NDIX (per maand),Internet Access,4.0
9307,Internet 20Mbit/s 1:1 via NDIX (per maand),Internet Access,4.0
9308,Internet 50Mbit/s 1:5 (per maand),Internet Access,4.0
9309,"Infrastructuur via E-Fiber
<aansluitadres>",Internet Access,4.0
9310,"4 IP adressen Extra bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Internet Access,4.0
9311,BBN ADSL ECO 4M/1M 1:25 95%,Internet Access,4.0
9312,"8 IP adressen bij DSL
<netwerkadres>
<aansluitadres>",Internet Access,4.0
9313,"Fiber Access EuroFiber Max 5 Mbit/s
Contractduur x jaar tot xx/xx/20xx
Projectnummer:
<aansluitadres>",Internet Access,4.0
9314,"Fiber Access EuroFiber Lite 50 Mbit/s
Contractduur <xx> jaar tot <xx/xx/xxxx>
Projectnummer:
<aansluitadres>",Internet Access,4.0
9315,Fiber Access KPN Plus 200 Mbit/s,Internet Access,4.0
9316,Fiber Access KPN Max 5 Mbit/s,Internet Access,4.0
9317,Fiber Access Fore Freedom Max 2 Mbit/s,Internet Access,4.0
9318,"<Glasvezel> EVC 10 GBps Premium of Basic
Projectnummer:
<aansluitadres>",Internet Access,4.0
9319,"KPN ADSL/VDSL tot 20 Mbit/s Silver
Contractnummer:
<aansluitadres>",Internet Access,4.0
9320,"Point-2-Point Fiber Access <Glasvezel>
10 Gbit/s
Contractduur x jaar tot xx/xx/xxxx
Contractnummer:
<aansluitadres>",Internet Access,4.0
9321,"Glasnet Veghel EVC 200 Mbit/s
<aansluitadres>",Internet Access,4.0
9322,"Infrastructuur Glasnet Veghel x xbit/s
<aansluitadres>",Internet Access,4.0
9323,"Fiber Access Essential 100 Mbit/s
<aansluitadres>",Internet Access,4.0
9324,FttH 100Mbit/s,Internet Access,4.0
9325,Internet Access 200 Mbit/s symmetrisch 1:5 (per maand),Internet Access,4.0
9326,Internet 200Mbit/s 1:5 (per maand),Internet Access,4.0
9327,FttH business 100Mbit/s 1:25 (per maand),Internet Access,4.0
9328,VDSL Verbinding (per maand),Internet Access,4.0
9329,Internet 100 Mbit/s symmetrisch 1:5,Internet Access,4.0
9330,"Fiber Access Centric Enterprise 100 Mbit/s
inclusief 24/7 Storingsdienst
<aansluitadres>",Internet Access,4.0
9331,"32 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Internet Access,4.0
9332,"Fiber Access EuroFiber Plus 50 Mbit/s
Contractduur x jaar tot xx/xx/20xx
Projectnummer:
<aansluitadres>",Internet Access,4.0
9333,"Fiber Access EuroFiber Max 200 Mbit/s
Contractduur x jaar tot xx/xx/20xx
Projectnummer:
<aansluitadres>",Internet Access,4.0
9334,"4G 100 Gbyte/maand - Plus
Best Effort - FUP
SIM Kaart:
Telefoonnummer: 097-
*LET OP: Alleen t.b.v. PPG*",Internet Access,4.0
9335,"Tele2 EVC 200 Mbit/s Gold
<aansluitadres>",Internet Access,4.0
9336,"Anti-DDoS Access 24/7 tot en met 500 Mbit/s
<IP adressen>, <vlannummer>",Internet Access,4.0
9337,"DSL 100/10 Mbit/s Best Effort SLA
<aansluitadres>",Internet Access,4.0
9338,"Fiber Access Lite 50 Mbit/s
<aansluitadres>",Internet Access,4.0
9339,"Essential (xDSL/FttX) tot 50 Mbit/s Silver
<aansluitadres>",Internet Access,4.0
9340,Internet 50Mbit/s 1:5 (per maand),Internet Access,4.0
9341,DSL Verbinding (Out of Band) (per maand),Internet Access,4.0
9342,Dedicated VoIP VLAN Enkelvoudig 5Mbit/s 1:1 (per maand),Internet Access,4.0
9343,Internet 500Mbit/s symmetrisch 1:5 ( per maand),Internet Access,4.0
9344,Eigen IPv4 IP A-Lab (per maand),Internet Access,4.0
9345,Internet 200Mbit/s 1:1 via NDIX (per maand),Internet Access,4.0
9346,VVDSL Max 107 Mbit/s download en max 31Mbit/s upload (per maand),Internet Access,4.0
9347,Verbinding ADSL (per maand),Internet Access,4.0
9348,Internet Access 500 Mbit/s 1:5 (per maand),Internet Access,4.0
9349,Internet 50Mbit/s 1:5 (per maand),Internet Access,4.0
9350,Internet Uplink 100Mbit/s symmetrisch 1:5 (per maand),Internet Access,4.0
9351,"Fiber Acces via Eurofiber xx Mbit/s
Projectnummer:
<aansluitadres>",Internet Access,4.0
9352,"Fiber Access Centric Enterprise 900 Mbit/s
inclusief 24/7 Storingsdienst
<aansluitadres>",Internet Access,4.0
9353,"Fiber Access EuroFiber Lite 10 Mbit/s
Contractduur <xx> jaar tot <xx/xx/xxxx>
Projectnummer:
<aansluitadres>",Internet Access,4.0
9354,"Fiber Access Glasnet Veghel Basic 200 Mbit/s
<aansluitadres>",Internet Access,4.0
9355,"Fiber Access Glasnet Veghel Max 2 Mbit/s
<aansluitadres>",Internet Access,4.0
9356,"Infrastructuur KPN 1 Gbit/s
Contractduur 3 jaar tot xx/xx/xxxx
EUA: WOS02
<aansluitadres>",Internet Access,4.0
9357,"Managed router t.b.v. Fiber Care <SLA>
Type:
Serienummer:",Internet Access,4.0
9358,"Tele2 Extra Data EVC 10 Mbit/s
<aansluitadres>",Internet Access,4.0
9359,"Fiber Access Tele2 Basic 50 Mbit/s
<aansluitadres>",Internet Access,4.0
